version_group,group,species_id,species_identifier,form_identifier
x-y,female,244,entei,NULL
x-y,female,245,suicune,NULL
x-y,female,246,larvitar,NULL
x-y,female,247,pupitar,NULL
x-y,female,248,tyranitar,NULL
x-y,female,248,tyranitar,mega
x-y,female,249,lugia,NULL
x-y,female,250,ho-oh,NULL
x-y,female,251,celebi,NULL
x-y,female,252,treecko,NULL
x-y,female,253,grovyle,NULL
x-y,female,254,sceptile,NULL
x-y,female,257,blaziken,mega
x-y,female,258,mudkip,NULL
x-y,female,259,marshtomp,NULL
x-y,female,260,swampert,NULL
x-y,female,261,poochyena,NULL
x-y,female,262,mightyena,NULL
x-y,female,263,zigzagoon,NULL
x-y,female,264,linoone,NULL
x-y,female,265,wurmple,NULL
x-y,female,266,silcoon,NULL
x-y,female,268,cascoon,NULL
x-y,female,270,lotad,NULL
x-y,female,271,lombre,NULL
x-y,female,273,seedot,NULL
x-y,female,276,taillow,NULL
x-y,female,277,swellow,NULL
x-y,female,278,wingull,NULL
x-y,female,279,pelipper,NULL
x-y,female,280,ralts,NULL
x-y,female,281,kirlia,NULL
x-y,female,282,gardevoir,NULL
x-y,female,282,gardevoir,mega
x-y,female,283,surskit,NULL
x-y,female,284,masquerain,NULL
x-y,female,285,shroomish,NULL
x-y,female,286,breloom,NULL
x-y,female,287,slakoth,NULL
x-y,female,288,vigoroth,NULL
x-y,female,289,slaking,NULL
x-y,female,290,nincada,NULL
x-y,female,291,ninjask,NULL
x-y,female,292,shedinja,NULL
x-y,female,293,whismur,NULL
x-y,female,294,loudred,NULL
x-y,female,295,exploud,NULL
x-y,female,296,makuhita,NULL
x-y,female,297,hariyama,NULL
x-y,female,298,azurill,NULL
x-y,female,299,nosepass,NULL
x-y,female,300,skitty,NULL
x-y,female,301,delcatty,NULL
x-y,female,302,sableye,NULL
x-y,female,303,mawile,NULL
x-y,female,303,mawile,mega
x-y,female,304,aron,NULL
x-y,female,305,lairon,NULL
x-y,female,306,aggron,NULL
x-y,female,306,aggron,mega
x-y,female,308,medicham,mega
x-y,female,309,electrike,NULL
x-y,female,310,manectric,NULL
x-y,female,310,manectric,mega
x-y,female,311,plusle,NULL
x-y,female,312,minun,NULL
x-y,female,313,volbeat,NULL
x-y,female,314,illumise,NULL
x-y,female,318,carvanha,NULL
x-y,female,319,sharpedo,NULL
x-y,female,320,wailmer,NULL
x-y,female,321,wailord,NULL
x-y,female,324,torkoal,NULL
x-y,female,325,spoink,NULL
x-y,female,326,grumpig,NULL
x-y,female,327,spinda,NULL
x-y,female,328,trapinch,NULL
x-y,female,329,vibrava,NULL
x-y,female,330,flygon,NULL
x-y,female,331,cacnea,NULL
x-y,female,333,swablu,NULL
x-y,female,334,altaria,NULL
x-y,female,335,zangoose,NULL
x-y,female,336,seviper,NULL
x-y,female,337,lunatone,NULL
x-y,female,338,solrock,NULL
x-y,female,339,barboach,NULL
x-y,female,340,whiscash,NULL
x-y,female,341,corphish,NULL
x-y,female,342,crawdaunt,NULL
x-y,female,343,baltoy,NULL
x-y,female,344,claydol,NULL
x-y,female,345,lileep,NULL
x-y,female,346,cradily,NULL
x-y,female,347,anorith,NULL
x-y,female,348,armaldo,NULL
x-y,female,349,feebas,NULL
x-y,female,351,castform,NULL
x-y,female,351,castform,sunny
x-y,female,351,castform,rainy
x-y,female,351,castform,snowy
x-y,female,352,kecleon,NULL
x-y,female,353,shuppet,NULL
x-y,female,354,banette,NULL
x-y,female,354,banette,mega
x-y,female,355,duskull,NULL
x-y,female,356,dusclops,NULL
x-y,female,357,tropius,NULL
x-y,female,358,chimecho,NULL
x-y,female,359,absol,NULL
x-y,female,359,absol,mega
x-y,female,360,wynaut,NULL
x-y,female,361,snorunt,NULL
x-y,female,362,glalie,NULL
x-y,female,363,spheal,NULL
x-y,female,364,sealeo,NULL
x-y,female,365,walrein,NULL
x-y,female,366,clamperl,NULL
x-y,female,367,huntail,NULL
x-y,female,368,gorebyss,NULL
x-y,female,370,luvdisc,NULL
x-y,female,371,bagon,NULL
x-y,female,372,shelgon,NULL
x-y,female,373,salamence,NULL
x-y,female,374,beldum,NULL
x-y,female,375,metang,NULL
x-y,female,376,metagross,NULL
x-y,female,377,regirock,NULL
x-y,female,378,regice,NULL
x-y,female,379,registeel,NULL
x-y,female,380,latias,NULL
x-y,female,380,latias,mega
x-y,female,381,latios,NULL
x-y,female,381,latios,mega
x-y,female,382,kyogre,NULL
x-y,female,383,groudon,NULL
x-y,female,384,rayquaza,NULL
x-y,female,385,jirachi,NULL
x-y,female,386,deoxys,normal
x-y,female,386,deoxys,attack
x-y,female,386,deoxys,defense
x-y,female,386,deoxys,speed
x-y,female,387,turtwig,NULL
x-y,female,388,grotle,NULL
x-y,female,389,torterra,NULL
x-y,female,390,chimchar,NULL
x-y,female,391,monferno,NULL
x-y,female,392,infernape,NULL
x-y,female,393,piplup,NULL
x-y,female,394,prinplup,NULL
x-y,female,395,empoleon,NULL
x-y,female,406,budew,NULL
x-y,female,408,cranidos,NULL
x-y,female,409,rampardos,NULL
x-y,female,410,shieldon,NULL
x-y,female,411,bastiodon,NULL
x-y,female,412,burmy,plant
x-y,female,412,burmy,sandy
x-y,female,412,burmy,trash
x-y,female,413,wormadam,plant
x-y,female,413,wormadam,sandy
x-y,female,413,wormadam,trash
x-y,female,414,mothim,plant
x-y,female,416,vespiquen,NULL
x-y,female,420,cherubi,NULL
x-y,female,421,cherrim,overcast
x-y,female,421,cherrim,sunshine
x-y,female,422,shellos,west
x-y,female,422,shellos,east
x-y,female,423,gastrodon,west
x-y,female,423,gastrodon,east
x-y,female,425,drifloon,NULL
x-y,female,426,drifblim,NULL
x-y,female,427,buneary,NULL
x-y,female,428,lopunny,NULL
x-y,female,429,mismagius,NULL
x-y,female,430,honchkrow,NULL
x-y,female,431,glameow,NULL
x-y,female,432,purugly,NULL
x-y,female,433,chingling,NULL
x-y,female,434,stunky,NULL
x-y,female,435,skuntank,NULL
x-y,female,436,bronzor,NULL
x-y,female,437,bronzong,NULL
x-y,female,438,bonsly,NULL
x-y,female,439,mime-jr,NULL
x-y,female,440,happiny,NULL
x-y,female,441,chatot,NULL
x-y,female,442,spiritomb,NULL
x-y,female,445,garchomp,mega
x-y,female,446,munchlax,NULL
x-y,female,447,riolu,NULL
x-y,female,448,lucario,NULL
x-y,female,448,lucario,mega
x-y,female,451,skorupi,NULL
x-y,female,452,drapion,NULL
x-y,female,455,carnivine,NULL
x-y,female,458,mantyke,NULL
x-y,female,460,abomasnow,mega
x-y,female,462,magnezone,NULL
x-y,female,463,lickilicky,NULL
x-y,female,466,electivire,NULL
x-y,female,467,magmortar,NULL
x-y,female,468,togekiss,NULL
x-y,female,469,yanmega,NULL
x-y,female,470,leafeon,NULL
x-y,female,471,glaceon,NULL
x-y,female,472,gliscor,NULL
x-y,female,474,porygon-z,NULL
x-y,female,475,gallade,NULL
x-y,female,476,probopass,NULL
x-y,female,477,dusknoir,NULL
x-y,female,478,froslass,NULL
x-y,female,479,rotom,NULL
x-y,female,479,rotom,heat
x-y,female,479,rotom,wash
x-y,female,479,rotom,frost
x-y,female,479,rotom,fan
x-y,female,479,rotom,mow
x-y,female,480,uxie,NULL
x-y,female,481,mesprit,NULL
x-y,female,482,azelf,NULL
x-y,female,483,dialga,NULL
x-y,female,484,palkia,NULL
x-y,female,485,heatran,NULL
x-y,female,486,regigigas,NULL
x-y,female,487,giratina,altered
x-y,female,487,giratina,origin
x-y,female,488,cresselia,NULL
x-y,female,489,phione,NULL
x-y,female,490,manaphy,NULL
x-y,female,491,darkrai,NULL
x-y,female,492,shaymin,land
x-y,female,492,shaymin,sky
x-y,female,493,arceus,normal
x-y,female,493,arceus,bug
x-y,female,493,arceus,dark
x-y,female,493,arceus,dragon
x-y,female,493,arceus,electric
x-y,female,493,arceus,fighting
x-y,female,493,arceus,fire
x-y,female,493,arceus,flying
x-y,female,493,arceus,ghost
x-y,female,493,arceus,grass
x-y,female,493,arceus,ground
x-y,female,493,arceus,ice
x-y,female,493,arceus,poison
x-y,female,493,arceus,psychic
x-y,female,493,arceus,rock
x-y,female,493,arceus,steel
x-y,female,493,arceus,water
x-y,female,493,arceus,unknown
x-y,female,493,arceus,fairy
x-y,female,494,victini,NULL
x-y,female,495,snivy,NULL
x-y,female,496,servine,NULL
x-y,female,497,serperior,NULL
x-y,female,498,tepig,NULL
x-y,female,499,pignite,NULL
x-y,female,500,emboar,NULL
x-y,female,501,oshawott,NULL
x-y,female,502,dewott,NULL
x-y,female,503,samurott,NULL
x-y,female,504,patrat,NULL
x-y,female,505,watchog,NULL
x-y,female,506,lillipup,NULL
x-y,female,507,herdier,NULL
x-y,female,508,stoutland,NULL
x-y,female,509,purrloin,NULL
x-y,female,510,liepard,NULL
x-y,female,511,pansage,NULL
x-y,female,512,simisage,NULL
x-y,female,513,pansear,NULL
x-y,female,514,simisear,NULL
x-y,female,515,panpour,NULL
x-y,female,516,simipour,NULL
x-y,female,517,munna,NULL
x-y,female,518,musharna,NULL
x-y,female,519,pidove,NULL
x-y,female,520,tranquill,NULL
x-y,female,522,blitzle,NULL
x-y,female,523,zebstrika,NULL
x-y,female,524,roggenrola,NULL
x-y,female,525,boldore,NULL
x-y,female,526,gigalith,NULL
x-y,female,527,woobat,NULL
x-y,female,528,swoobat,NULL
x-y,female,529,drilbur,NULL
x-y,female,530,excadrill,NULL
x-y,female,531,audino,NULL
x-y,female,532,timburr,NULL
x-y,female,533,gurdurr,NULL
x-y,female,534,conkeldurr,NULL
x-y,female,535,tympole,NULL
x-y,female,536,palpitoad,NULL
x-y,female,537,seismitoad,NULL
x-y,female,538,throh,NULL
x-y,female,539,sawk,NULL
x-y,female,540,sewaddle,NULL
x-y,female,541,swadloon,NULL
x-y,female,542,leavanny,NULL
x-y,female,543,venipede,NULL
x-y,female,544,whirlipede,NULL
x-y,female,545,scolipede,NULL
x-y,female,546,cottonee,NULL
x-y,female,547,whimsicott,NULL
x-y,female,548,petilil,NULL
x-y,female,549,lilligant,NULL
x-y,female,550,basculin,red-striped
x-y,female,550,basculin,blue-striped
x-y,female,551,sandile,NULL
x-y,female,552,krokorok,NULL
x-y,female,553,krookodile,NULL
x-y,female,554,darumaka,NULL
x-y,female,555,darmanitan,standard
x-y,female,555,darmanitan,zen
x-y,female,556,maractus,NULL
x-y,female,557,dwebble,NULL
x-y,female,558,crustle,NULL
x-y,female,559,scraggy,NULL
x-y,female,560,scrafty,NULL
x-y,female,561,sigilyph,NULL
x-y,female,562,yamask,NULL
x-y,female,563,cofagrigus,NULL
x-y,female,564,tirtouga,NULL
x-y,female,565,carracosta,NULL
x-y,female,566,archen,NULL
x-y,female,567,archeops,NULL
x-y,female,568,trubbish,NULL
x-y,female,569,garbodor,NULL
x-y,female,570,zorua,NULL
x-y,female,571,zoroark,NULL
x-y,female,572,minccino,NULL
x-y,female,573,cinccino,NULL
x-y,female,574,gothita,NULL
x-y,female,575,gothorita,NULL
x-y,female,576,gothitelle,NULL
x-y,female,577,solosis,NULL
x-y,female,578,duosion,NULL
x-y,female,579,reuniclus,NULL
x-y,female,580,ducklett,NULL
x-y,female,581,swanna,NULL
x-y,female,582,vanillite,NULL
x-y,female,583,vanillish,NULL
x-y,female,584,vanilluxe,NULL
x-y,female,585,deerling,spring
x-y,female,585,deerling,summer
x-y,female,585,deerling,autumn
x-y,female,585,deerling,winter
x-y,female,586,sawsbuck,spring
x-y,female,586,sawsbuck,summer
x-y,female,586,sawsbuck,autumn
x-y,female,586,sawsbuck,winter
x-y,female,587,emolga,NULL
x-y,female,588,karrablast,NULL
x-y,female,589,escavalier,NULL
x-y,female,590,foongus,NULL
x-y,female,591,amoonguss,NULL
x-y,female,594,alomomola,NULL
x-y,female,595,joltik,NULL
x-y,female,596,galvantula,NULL
x-y,female,597,ferroseed,NULL
x-y,female,598,ferrothorn,NULL
x-y,female,599,klink,NULL
x-y,female,600,klang,NULL
x-y,female,601,klinklang,NULL
x-y,female,602,tynamo,NULL
x-y,female,603,eelektrik,NULL
x-y,female,604,eelektross,NULL
x-y,female,605,elgyem,NULL
x-y,female,606,beheeyem,NULL
x-y,female,607,litwick,NULL
x-y,female,608,lampent,NULL
x-y,female,609,chandelure,NULL
x-y,female,610,axew,NULL
x-y,female,611,fraxure,NULL
x-y,female,612,haxorus,NULL
x-y,female,613,cubchoo,NULL
x-y,female,614,beartic,NULL
x-y,female,615,cryogonal,NULL
x-y,female,616,shelmet,NULL
x-y,female,617,accelgor,NULL
x-y,female,618,stunfisk,NULL
x-y,female,619,mienfoo,NULL
x-y,female,620,mienshao,NULL
x-y,female,621,druddigon,NULL
x-y,female,622,golett,NULL
x-y,female,623,golurk,NULL
x-y,female,624,pawniard,NULL
x-y,female,625,bisharp,NULL
x-y,female,626,bouffalant,NULL
x-y,female,627,rufflet,NULL
x-y,female,628,braviary,NULL
x-y,female,629,vullaby,NULL
x-y,female,630,mandibuzz,NULL
x-y,female,631,heatmor,NULL
x-y,female,632,durant,NULL
x-y,female,633,deino,NULL
x-y,female,634,zweilous,NULL
x-y,female,635,hydreigon,NULL
x-y,female,636,larvesta,NULL
x-y,female,637,volcarona,NULL
x-y,female,638,cobalion,NULL
x-y,female,639,terrakion,NULL
x-y,female,640,virizion,NULL
x-y,female,641,tornadus,incarnate
x-y,female,641,tornadus,therian
x-y,female,642,thundurus,incarnate
x-y,female,642,thundurus,therian
x-y,female,643,reshiram,NULL
x-y,female,644,zekrom,NULL
x-y,female,645,landorus,incarnate
x-y,female,645,landorus,therian
x-y,female,646,kyurem,NULL
x-y,female,646,kyurem,black
x-y,female,646,kyurem,white
x-y,female,647,keldeo,ordinary
x-y,female,647,keldeo,resolute
x-y,female,648,meloetta,aria
x-y,female,648,meloetta,pirouette
x-y,female,649,genesect,NULL
x-y,female,649,genesect,douse
x-y,female,649,genesect,shock
x-y,female,649,genesect,burn
x-y,female,649,genesect,chill
x-y,female,650,chespin,NULL
x-y,female,651,quilladin,NULL
x-y,female,652,chesnaught,NULL
x-y,female,653,fennekin,NULL
x-y,female,654,braixen,NULL
x-y,female,655,delphox,NULL
x-y,female,656,froakie,NULL
x-y,female,657,frogadier,NULL
x-y,female,658,greninja,NULL
x-y,female,659,bunnelby,NULL
x-y,female,660,diggersby,NULL
x-y,female,661,fletchling,NULL
x-y,female,662,fletchinder,NULL
x-y,female,663,talonflame,NULL
x-y,female,664,scatterbug,icy-snow
x-y,female,665,spewpa,icy-snow
x-y,female,666,vivillon,meadow
x-y,female,666,vivillon,icy-snow
x-y,female,666,vivillon,polar
x-y,female,666,vivillon,tundra
x-y,female,666,vivillon,continental
x-y,female,666,vivillon,garden
x-y,female,666,vivillon,elegant
x-y,female,666,vivillon,modern
x-y,female,666,vivillon,marine
x-y,female,666,vivillon,archipelago
x-y,female,666,vivillon,high-plains
x-y,female,666,vivillon,sandstorm
x-y,female,666,vivillon,river
x-y,female,666,vivillon,monsoon
x-y,female,666,vivillon,savanna
x-y,female,666,vivillon,sun
x-y,female,666,vivillon,ocean
x-y,female,666,vivillon,jungle
x-y,female,666,vivillon,fancy
x-y,female,666,vivillon,poke-ball
x-y,female,667,litleo,NULL
x-y,female,669,flabebe,red
x-y,female,669,flabebe,yellow
x-y,female,669,flabebe,orange
x-y,female,669,flabebe,blue
x-y,female,669,flabebe,white
x-y,female,670,floette,red
x-y,female,670,floette,yellow
x-y,female,670,floette,orange
x-y,female,670,floette,blue
x-y,female,670,floette,white
x-y,female,670,floette,eternal
x-y,female,671,florges,red
x-y,female,671,florges,yellow
x-y,female,671,florges,orange
x-y,female,671,florges,blue
x-y,female,671,florges,white
x-y,female,672,skiddo,NULL
x-y,female,673,gogoat,NULL
x-y,female,674,pancham,NULL
x-y,female,675,pangoro,NULL
x-y,female,676,furfrou,natural
x-y,female,676,furfrou,heart
x-y,female,676,furfrou,star
x-y,female,676,furfrou,diamond
x-y,female,676,furfrou,debutante
x-y,female,676,furfrou,matron
x-y,female,676,furfrou,dandy
x-y,female,676,furfrou,la-reine
x-y,female,676,furfrou,kabuki
x-y,female,676,furfrou,pharaoh
x-y,female,677,espurr,NULL
x-y,female,678,meowstic,male
x-y,female,678,meowstic,female
x-y,female,679,honedge,NULL
x-y,female,680,doublade,NULL
x-y,female,681,aegislash,shield
x-y,female,681,aegislash,blade
x-y,female,682,spritzee,NULL
x-y,female,683,aromatisse,NULL
x-y,female,684,swirlix,NULL
x-y,female,685,slurpuff,NULL
x-y,female,686,inkay,NULL
x-y,female,687,malamar,NULL
x-y,female,688,binacle,NULL
x-y,female,689,barbaracle,NULL
x-y,female,690,skrelp,NULL
x-y,female,691,dragalge,NULL
x-y,female,692,clauncher,NULL
x-y,female,693,clawitzer,NULL
x-y,female,694,helioptile,NULL
x-y,female,695,heliolisk,NULL
x-y,female,696,tyrunt,NULL
x-y,female,697,tyrantrum,NULL
x-y,female,698,amaura,NULL
x-y,female,699,aurorus,NULL
x-y,female,700,sylveon,NULL
x-y,female,701,hawlucha,NULL
x-y,female,702,dedenne,NULL
x-y,female,703,carbink,NULL
x-y,female,704,goomy,NULL
x-y,female,705,sliggoo,NULL
x-y,female,706,goodra,NULL
x-y,female,707,klefki,NULL
x-y,female,708,phantump,NULL
x-y,female,709,trevenant,NULL
x-y,female,710,pumpkaboo,average
x-y,female,710,pumpkaboo,small
x-y,female,710,pumpkaboo,large
x-y,female,710,pumpkaboo,super
x-y,female,711,gourgeist,average
x-y,female,711,gourgeist,small
x-y,female,711,gourgeist,large
x-y,female,711,gourgeist,super
x-y,female,712,bergmite,NULL
x-y,female,713,avalugg,NULL
x-y,female,714,noibat,NULL
x-y,female,715,noivern,NULL
x-y,female,716,xerneas,active
x-y,female,716,xerneas,neutral
x-y,female,717,yveltal,NULL
x-y,female,718,zygarde,NULL
x-y,female,719,diancie,NULL
x-y,female,720,hoopa,confined
x-y,female,721,volcanion,NULL
x-y,shiny,172,pichu,spiky-eared
x-y,shiny,201,unown,b
x-y,shiny,201,unown,c
x-y,shiny,201,unown,d
x-y,shiny,201,unown,e
x-y,shiny,201,unown,f
x-y,shiny,201,unown,g
x-y,shiny,201,unown,h
x-y,shiny,201,unown,i
x-y,shiny,201,unown,j
x-y,shiny,201,unown,k
x-y,shiny,201,unown,l
x-y,shiny,201,unown,m
x-y,shiny,201,unown,n
x-y,shiny,201,unown,o
x-y,shiny,201,unown,p
x-y,shiny,201,unown,q
x-y,shiny,201,unown,r
x-y,shiny,201,unown,s
x-y,shiny,201,unown,t
x-y,shiny,201,unown,u
x-y,shiny,201,unown,v
x-y,shiny,201,unown,w
x-y,shiny,201,unown,x
x-y,shiny,201,unown,y
x-y,shiny,201,unown,z
x-y,shiny,201,unown,exclamation
x-y,shiny,201,unown,question
x-y,shiny,414,mothim,plant
x-y,shiny,493,arceus,bug
x-y,shiny,493,arceus,dark
x-y,shiny,493,arceus,dragon
x-y,shiny,493,arceus,electric
x-y,shiny,493,arceus,fighting
x-y,shiny,493,arceus,fire
x-y,shiny,493,arceus,flying
x-y,shiny,493,arceus,ghost
x-y,shiny,493,arceus,grass
x-y,shiny,493,arceus,ground
x-y,shiny,493,arceus,ice
x-y,shiny,493,arceus,poison
x-y,shiny,493,arceus,psychic
x-y,shiny,493,arceus,rock
x-y,shiny,493,arceus,steel
x-y,shiny,493,arceus,water
x-y,shiny,493,arceus,unknown
x-y,shiny,493,arceus,fairy
x-y,shiny,649,genesect,douse
x-y,shiny,649,genesect,shock
x-y,shiny,649,genesect,burn
x-y,shiny,649,genesect,chill
x-y,shiny,664,scatterbug,icy-snow
x-y,shiny,665,spewpa,icy-snow
x-y,shiny,720,hoopa,confined
x-y,shiny/female,1,bulbasaur,NULL
x-y,shiny/female,2,ivysaur,NULL
x-y,shiny/female,3,venusaur,mega
x-y,shiny/female,4,charmander,NULL
x-y,shiny/female,5,charmeleon,NULL
x-y,shiny/female,6,charizard,NULL
x-y,shiny/female,6,charizard,mega-x
x-y,shiny/female,6,charizard,mega-y
x-y,shiny/female,7,squirtle,NULL
x-y,shiny/female,8,wartortle,NULL
x-y,shiny/female,9,blastoise,NULL
x-y,shiny/female,9,blastoise,mega
x-y,shiny/female,10,caterpie,NULL
x-y,shiny/female,11,metapod,NULL
x-y,shiny/female,13,weedle,NULL
x-y,shiny/female,14,kakuna,NULL
x-y,shiny/female,15,beedrill,NULL
x-y,shiny/female,16,pidgey,NULL
x-y,shiny/female,17,pidgeotto,NULL
x-y,shiny/female,18,pidgeot,NULL
x-y,shiny/female,21,spearow,NULL
x-y,shiny/female,22,fearow,NULL
x-y,shiny/female,23,ekans,NULL
x-y,shiny/female,24,arbok,NULL
x-y,shiny/female,27,sandshrew,NULL
x-y,shiny/female,28,sandslash,NULL
x-y,shiny/female,29,nidoran-f,NULL
x-y,shiny/female,30,nidorina,NULL
x-y,shiny/female,31,nidoqueen,NULL
x-y,shiny/female,32,nidoran-m,NULL
x-y,shiny/female,33,nidorino,NULL
x-y,shiny/female,34,nidoking,NULL
x-y,shiny/female,35,clefairy,NULL
x-y,shiny/female,36,clefable,NULL
x-y,shiny/female,37,vulpix,NULL
x-y,shiny/female,38,ninetales,NULL
x-y,shiny/female,39,jigglypuff,NULL
x-y,shiny/female,40,wigglytuff,NULL
x-y,shiny/female,43,oddish,NULL
x-y,shiny/female,46,paras,NULL
x-y,shiny/female,47,parasect,NULL
x-y,shiny/female,48,venonat,NULL
x-y,shiny/female,49,venomoth,NULL
x-y,shiny/female,50,diglett,NULL
x-y,shiny/female,51,dugtrio,NULL
x-y,shiny/female,52,meowth,NULL
x-y,shiny/female,53,persian,NULL
x-y,shiny/female,54,psyduck,NULL
x-y,shiny/female,55,golduck,NULL
x-y,shiny/female,56,mankey,NULL
x-y,shiny/female,57,primeape,NULL
x-y,shiny/female,58,growlithe,NULL
x-y,shiny/female,59,arcanine,NULL
x-y,shiny/female,60,poliwag,NULL
x-y,shiny/female,61,poliwhirl,NULL
x-y,shiny/female,62,poliwrath,NULL
x-y,shiny/female,63,abra,NULL
x-y,shiny/female,65,alakazam,mega
x-y,shiny/female,66,machop,NULL
x-y,shiny/female,67,machoke,NULL
x-y,shiny/female,68,machamp,NULL
x-y,shiny/female,69,bellsprout,NULL
x-y,shiny/female,70,weepinbell,NULL
x-y,shiny/female,71,victreebel,NULL
