id,version,location,area,method,species,pokemon,level,chance,conditions,note
87896,platinum,great-marsh,area-5,super-rod,gyarados,gyarados,30-55,40,,
87901,platinum,great-marsh,area-5,super-rod,whiscash,whiscash,20-50,15,,
87906,platinum,great-marsh,area-5,surf,wooper,wooper,20-30,90,,
87911,platinum,great-marsh,area-5,surf,quagsire,quagsire,20-40,10,,
87916,platinum,great-marsh,area-6,walk,wooper,wooper,26-28,25,,
87921,platinum,great-marsh,area-6,walk,bibarel,bibarel,26,20,,
87926,platinum,great-marsh,area-6,walk,yanma,yanma,27-29,11,,
87931,platinum,great-marsh,area-6,walk,hoothoot,hoothoot,26-27,10,time/time-night,
87936,platinum,great-marsh,area-6,walk,yanma,yanma,26,10,time/time-morning,
87941,platinum,great-marsh,area-6,walk,yanma,yanma,26,10,time/time-day,
87946,platinum,great-marsh,area-6,walk,quagsire,quagsire,28,10,,
87951,platinum,great-marsh,area-6,walk,bibarel,bibarel,27,10,time/time-morning,
87956,platinum,great-marsh,area-6,walk,bibarel,bibarel,27,10,time/time-day,
87961,platinum,great-marsh,area-6,walk,arbok,arbok,28,8,slot2/slot2-firered,
87966,platinum,great-marsh,area-6,walk,tangela,tangela,28,4,slot2/slot2-leafgreen,
87971,platinum,great-marsh,area-6,walk,tangela,tangela,28,4,slot2/slot2-sapphire,
87976,platinum,great-marsh,area-6,walk,tangela,tangela,28,4,slot2/slot2-emerald,
87981,platinum,great-marsh,area-6,walk,tangela,tangela,28,4,slot2/slot2-none,
87986,platinum,great-marsh,area-6,walk,tangela,tangela,28,4,slot2/slot2-ruby,
87991,platinum,great-marsh,area-6,walk,yanma,yanma,28,4,slot2/slot2-emerald,
87996,platinum,great-marsh,area-6,walk,yanma,yanma,28,4,slot2/slot2-none,
88001,platinum,great-marsh,area-6,walk,yanma,yanma,28,4,slot2/slot2-leafgreen,
88006,platinum,great-marsh,area-6,walk,yanma,yanma,28,4,slot2/slot2-ruby,
88011,platinum,great-marsh,area-6,walk,yanma,yanma,28,4,slot2/slot2-sapphire,
88016,platinum,great-marsh,area-6,walk,tangela,tangela,29,1,,
88021,platinum,great-marsh,area-6,old-rod,magikarp,magikarp,3-15,100,,
88026,platinum,great-marsh,area-6,good-rod,magikarp,magikarp,10-25,55,,
88031,platinum,great-marsh,area-6,good-rod,barboach,barboach,10-25,45,,
88036,platinum,great-marsh,area-6,super-rod,carvanha,carvanha,30-55,45,,
88041,platinum,great-marsh,area-6,super-rod,gyarados,gyarados,30-55,40,,
88046,platinum,great-marsh,area-6,super-rod,whiscash,whiscash,20-50,15,,
88051,platinum,great-marsh,area-6,surf,wooper,wooper,20-30,90,,
88056,platinum,great-marsh,area-6,surf,quagsire,quagsire,20-40,10,,
88061,platinum,hearthome-city,whole-area,gift,eevee,eevee,20,,,
88066,platinum,iron-island,1f,walk,geodude,geodude,30-32,35,,
88071,platinum,iron-island,1f,walk,graveler,graveler,31-33,35,,
88076,platinum,iron-island,1f,walk,zubat,zubat,30,10,,
88081,platinum,iron-island,1f,walk,golbat,golbat,32,10,,
88086,platinum,iron-island,1f,walk,onix,onix,31-33,5,,
88091,platinum,iron-island,b1f-left,walk,graveler,graveler,30-33,62,,
88096,platinum,iron-island,b1f-left,walk,golbat,golbat,30-32,10,,
88101,platinum,iron-island,b1f-left,walk,onix,onix,31-33,5,,
88106,platinum,iron-island,b1f-left,walk,graveler,graveler,30-31,4,slot2/slot2-emerald,
88111,platinum,iron-island,b1f-left,walk,graveler,graveler,30-31,4,slot2/slot2-none,
88116,platinum,iron-island,b1f-left,walk,graveler,graveler,30-31,4,slot2/slot2-firered,
88121,platinum,iron-island,b1f-left,walk,graveler,graveler,30-31,4,slot2/slot2-leafgreen,
88126,platinum,iron-island,b1f-left,walk,sableye,sableye,30-31,4,slot2/slot2-sapphire,
88131,platinum,iron-island,b1f-left,walk,mawile,mawile,30-31,4,slot2/slot2-ruby,
88136,platinum,iron-island,b1f-right,walk,graveler,graveler,30-33,62,,
88141,platinum,iron-island,b1f-right,walk,golbat,golbat,30-32,10,,
88146,platinum,iron-island,b1f-right,walk,onix,onix,31-33,5,,
88151,platinum,iron-island,b1f-right,walk,graveler,graveler,30-31,4,slot2/slot2-firered,
88156,platinum,iron-island,b1f-right,walk,graveler,graveler,30-31,4,slot2/slot2-leafgreen,
88161,platinum,iron-island,b1f-right,walk,graveler,graveler,30-31,4,slot2/slot2-emerald,
88166,platinum,iron-island,b1f-right,walk,graveler,graveler,30-31,4,slot2/slot2-none,
88171,platinum,iron-island,b1f-right,walk,sableye,sableye,30-31,4,slot2/slot2-sapphire,
88176,platinum,iron-island,b1f-right,walk,mawile,mawile,30-31,4,slot2/slot2-ruby,
88181,platinum,iron-island,b2f-left,walk,graveler,graveler,31-34,41,,
88186,platinum,iron-island,b2f-left,walk,onix,onix,32,20,,
88191,platinum,iron-island,b2f-left,walk,golbat,golbat,31-33,10,,
88196,platinum,iron-island,b2f-left,walk,steelix,steelix,33-35,5,,
88201,platinum,iron-island,b2f-left,walk,graveler,graveler,31-32,4,slot2/slot2-emerald,
88206,platinum,iron-island,b2f-left,walk,graveler,graveler,31-32,4,slot2/slot2-none,
88211,platinum,iron-island,b2f-left,walk,graveler,graveler,31-32,4,slot2/slot2-leafgreen,
88216,platinum,iron-island,b2f-left,walk,graveler,graveler,31-32,4,slot2/slot2-firered,
88221,platinum,iron-island,b2f-left,walk,sableye,sableye,31-32,4,slot2/slot2-sapphire,
88226,platinum,iron-island,b2f-left,walk,mawile,mawile,31-32,4,slot2/slot2-ruby,
88231,platinum,iron-island,b2f-left,gift-egg,riolu,riolu,1,,,
88236,platinum,iron-island,b2f-right,walk,graveler,graveler,31-34,41,,
88241,platinum,iron-island,b2f-right,walk,onix,onix,32,20,,
88246,platinum,iron-island,b2f-right,walk,golbat,golbat,31-33,10,,
88251,platinum,iron-island,b2f-right,walk,steelix,steelix,33-35,5,,
88256,platinum,iron-island,b2f-right,walk,graveler,graveler,31-32,4,slot2/slot2-leafgreen,
88261,platinum,iron-island,b2f-right,walk,graveler,graveler,31-32,4,slot2/slot2-none,
88266,platinum,iron-island,b2f-right,walk,graveler,graveler,31-32,4,slot2/slot2-firered,
88271,platinum,iron-island,b2f-right,walk,graveler,graveler,31-32,4,slot2/slot2-emerald,
88276,platinum,iron-island,b2f-right,walk,sableye,sableye,31-32,4,slot2/slot2-sapphire,
88281,platinum,iron-island,b2f-right,walk,mawile,mawile,31-32,4,slot2/slot2-ruby,
88286,platinum,iron-island,b3f,walk,graveler,graveler,31-34,41,,
88291,platinum,iron-island,b3f,walk,onix,onix,32,20,swarm/swarm-yes,
88296,platinum,iron-island,b3f,walk,steelix,steelix,32,20,swarm/swarm-no,
88301,platinum,iron-island,b3f,walk,golbat,golbat,31-33,10,,
88306,platinum,iron-island,b3f,walk,steelix,steelix,33-35,5,,
88311,platinum,iron-island,b3f,walk,graveler,graveler,31-32,4,slot2/slot2-firered,
88316,platinum,iron-island,b3f,walk,graveler,graveler,31-32,4,slot2/slot2-leafgreen,
88321,platinum,iron-island,b3f,walk,graveler,graveler,31-32,4,slot2/slot2-emerald,
88326,platinum,iron-island,b3f,walk,graveler,graveler,31-32,4,slot2/slot2-none,
88331,platinum,iron-island,b3f,walk,sableye,sableye,31-32,4,slot2/slot2-sapphire,
88336,platinum,iron-island,b3f,walk,mawile,mawile,31-32,4,slot2/slot2-ruby,
88341,platinum,iron-island,outside,old-rod,magikarp,magikarp,3-15,100,,
88346,platinum,iron-island,outside,good-rod,magikarp,magikarp,10-25,55,,
88351,platinum,iron-island,outside,good-rod,finneon,finneon,10-25,45,,
88356,platinum,iron-island,outside,super-rod,lumineon,lumineon,30-55,45,,
88361,platinum,iron-island,outside,super-rod,gyarados,gyarados,30-55,40,,
88366,platinum,iron-island,outside,super-rod,qwilfish,qwilfish,20-50,15,,
88371,platinum,iron-island,outside,surf,wingull,wingull,20-30,60,,
88376,platinum,iron-island,outside,surf,tentacool,tentacool,20-30,30,,
88381,platinum,iron-island,outside,surf,pelipper,pelipper,20-40,9,,
88386,platinum,iron-island,outside,surf,tentacruel,tentacruel,20-40,1,,
88391,platinum,lake-acuity,whole-area,walk,bibarel,bibarel,39-40,21,,
88396,platinum,lake-acuity,whole-area,walk,snover,snover,38-41,21,,
88401,platinum,lake-acuity,whole-area,walk,golduck,golduck,39-40,15,,
88406,platinum,lake-acuity,whole-area,walk,sneasel,sneasel,41,10,,
88411,platinum,lake-acuity,whole-area,walk,snorunt,snorunt,39-40,10,time/time-night,
88416,platinum,lake-acuity,whole-area,walk,snover,snover,39-40,10,time/time-day,
88421,platinum,lake-acuity,whole-area,walk,snover,snover,39-40,10,time/time-morning,
88426,platinum,lake-acuity,whole-area,walk,psyduck,psyduck,38,5,,
88431,platinum,lake-acuity,whole-area,walk,teddiursa,teddiursa,40-41,4,slot2/slot2-emerald,
88436,platinum,lake-acuity,whole-area,walk,lunatone,lunatone,40-41,4,slot2/slot2-sapphire,
88441,platinum,lake-acuity,whole-area,walk,solrock,solrock,40-41,4,slot2/slot2-ruby,
88446,platinum,lake-acuity,whole-area,walk,bibarel,bibarel,40,4,slot2/slot2-leafgreen,
88451,platinum,lake-acuity,whole-area,walk,bibarel,bibarel,40,4,slot2/slot2-firered,
88456,platinum,lake-acuity,whole-area,walk,bibarel,bibarel,40,4,slot2/slot2-none,
88461,platinum,lake-acuity,whole-area,walk,snover,snover,41,4,slot2/slot2-none,
88466,platinum,lake-acuity,whole-area,walk,snover,snover,41,4,slot2/slot2-firered,
88471,platinum,lake-acuity,whole-area,walk,snover,snover,41,4,slot2/slot2-leafgreen,
88476,platinum,lake-acuity,whole-area,old-rod,magikarp,magikarp,3-15,100,,
88481,platinum,lake-acuity,whole-area,good-rod,magikarp,magikarp,10-25,55,,
88486,platinum,lake-acuity,whole-area,good-rod,goldeen,goldeen,15-20,40,,
88491,platinum,lake-acuity,whole-area,good-rod,seaking,seaking,25-35,5,,
88496,platinum,lake-acuity,whole-area,super-rod,gyarados,gyarados,30-55,55,,
88501,platinum,lake-acuity,whole-area,super-rod,seaking,seaking,30-55,45,,
88506,platinum,lake-acuity,whole-area,surf,psyduck,psyduck,20-30,90,,
88511,platinum,lake-acuity,whole-area,surf,golduck,golduck,20-40,10,,
88516,platinum,lake-valor,whole-area,walk,staravia,staravia,38-40,30,,
88521,platinum,lake-valor,whole-area,walk,bibarel,bibarel,39-41,30,,
88526,platinum,lake-valor,whole-area,walk,wobbuffet,wobbuffet,38-41,22,radar/radar-on,
88531,platinum,lake-valor,whole-area,walk,psyduck,psyduck,38,10,radar/radar-off,
88536,platinum,lake-valor,whole-area,walk,golduck,golduck,40,10,radar/radar-off,
88541,platinum,lake-valor,whole-area,walk,psyduck,psyduck,39,5,,
88546,platinum,lake-valor,whole-area,walk,golduck,golduck,41,5,,
88551,platinum,lake-valor,whole-area,walk,lunatone,lunatone,40-41,4,slot2/slot2-sapphire,
88556,platinum,lake-valor,whole-area,walk,solrock,solrock,40-41,4,slot2/slot2-ruby,
88561,platinum,lake-valor,whole-area,walk,staravia,staravia,40,4,slot2/slot2-firered,
88566,platinum,lake-valor,whole-area,walk,staravia,staravia,40,4,slot2/slot2-none,
88571,platinum,lake-valor,whole-area,walk,staravia,staravia,40,4,slot2/slot2-leafgreen,
88576,platinum,lake-valor,whole-area,walk,staravia,staravia,40,4,slot2/slot2-emerald,
88581,platinum,lake-valor,whole-area,walk,bibarel,bibarel,41,4,slot2/slot2-firered,
88586,platinum,lake-valor,whole-area,walk,bibarel,bibarel,41,4,slot2/slot2-emerald,
88591,platinum,lake-valor,whole-area,walk,bibarel,bibarel,41,4,slot2/slot2-leafgreen,
88596,platinum,lake-valor,whole-area,walk,bibarel,bibarel,41,4,slot2/slot2-none,
88601,platinum,lake-valor,whole-area,walk,staravia,staravia,40,1,radar/radar-off,
88606,platinum,lake-valor,whole-area,walk,bibarel,bibarel,41,1,radar/radar-off,
88611,platinum,lake-valor,whole-area,old-rod,magikarp,magikarp,3-15,100,,
88616,platinum,lake-valor,whole-area,good-rod,magikarp,magikarp,10-25,55,,
88621,platinum,lake-valor,whole-area,good-rod,goldeen,goldeen,15-20,40,,
88626,platinum,lake-valor,whole-area,good-rod,seaking,seaking,25-35,5,,
88631,platinum,lake-valor,whole-area,super-rod,gyarados,gyarados,30-55,55,,
88636,platinum,lake-valor,whole-area,super-rod,seaking,seaking,30-55,45,,
88641,platinum,lake-valor,whole-area,surf,psyduck,psyduck,20-30,90,,
88646,platinum,lake-valor,whole-area,surf,golduck,golduck,20-40,10,,
88651,platinum,lake-verity,after-galactic-intervention,walk,starly,starly,2-4,35,,
88656,platinum,lake-verity,after-galactic-intervention,walk,bidoof,bidoof,2-4,35,,
88661,platinum,lake-verity,after-galactic-intervention,walk,wobbuffet,wobbuffet,3-4,22,radar/radar-on,
88666,platinum,lake-verity,after-galactic-intervention,walk,starly,starly,3-4,11,radar/radar-off,
88671,platinum,lake-verity,after-galactic-intervention,walk,bidoof,bidoof,3-4,11,radar/radar-off,
88676,platinum,lake-verity,after-galactic-intervention,walk,lunatone,lunatone,4,8,slot2/slot2-sapphire,
88681,platinum,lake-verity,after-galactic-intervention,walk,solrock,solrock,4,8,slot2/slot2-ruby,
88686,platinum,lake-verity,after-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-emerald,
88691,platinum,lake-verity,after-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-firered,
88696,platinum,lake-verity,after-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-none,
88701,platinum,lake-verity,after-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-leafgreen,
88706,platinum,lake-verity,after-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-emerald,
88711,platinum,lake-verity,after-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-firered,
88716,platinum,lake-verity,after-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-leafgreen,
88721,platinum,lake-verity,after-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-none,
88726,platinum,lake-verity,after-galactic-intervention,old-rod,magikarp,magikarp,3-15,100,,
88731,platinum,lake-verity,after-galactic-intervention,good-rod,magikarp,magikarp,10-25,55,,
88736,platinum,lake-verity,after-galactic-intervention,good-rod,goldeen,goldeen,15-20,40,,
88741,platinum,lake-verity,after-galactic-intervention,good-rod,seaking,seaking,25-35,5,,
88746,platinum,lake-verity,after-galactic-intervention,super-rod,gyarados,gyarados,30-55,55,,
88751,platinum,lake-verity,after-galactic-intervention,super-rod,seaking,seaking,30-55,45,,
88756,platinum,lake-verity,after-galactic-intervention,surf,psyduck,psyduck,20-30,90,,
88761,platinum,lake-verity,after-galactic-intervention,surf,golduck,golduck,20-40,10,,
88766,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,2-4,35,,
88771,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,2-4,25,,
88776,platinum,lake-verity,before-galactic-intervention,walk,wobbuffet,wobbuffet,3-4,22,radar/radar-on,
88781,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,3-4,11,radar/radar-off,
88786,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,3-4,11,radar/radar-off,
88791,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,3,10,time/time-day,
88796,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,3,10,time/time-morning,
88801,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,3,10,time/time-night,
88806,platinum,lake-verity,before-galactic-intervention,walk,lunatone,lunatone,4,8,slot2/slot2-sapphire,
88811,platinum,lake-verity,before-galactic-intervention,walk,solrock,solrock,4,8,slot2/slot2-ruby,
88816,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-leafgreen,
88821,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-emerald,
88826,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-firered,
88831,platinum,lake-verity,before-galactic-intervention,walk,starly,starly,4,4,slot2/slot2-none,
88836,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-none,
88841,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-firered,
88846,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-emerald,
88851,platinum,lake-verity,before-galactic-intervention,walk,bidoof,bidoof,4,4,slot2/slot2-leafgreen,
88856,platinum,lake-verity,before-galactic-intervention,old-rod,magikarp,magikarp,3-15,100,,
88861,platinum,lake-verity,before-galactic-intervention,good-rod,magikarp,magikarp,10-25,55,,
88866,platinum,lake-verity,before-galactic-intervention,good-rod,goldeen,goldeen,15-20,40,,
88871,platinum,lake-verity,before-galactic-intervention,good-rod,seaking,seaking,25-35,5,,
88876,platinum,lake-verity,before-galactic-intervention,super-rod,gyarados,gyarados,30-55,55,,
88881,platinum,lake-verity,before-galactic-intervention,super-rod,seaking,seaking,30-55,45,,
88886,platinum,lake-verity,before-galactic-intervention,surf,psyduck,psyduck,20-30,90,,
88891,platinum,lake-verity,before-galactic-intervention,surf,golduck,golduck,20-40,10,,
88896,platinum,lost-tower,1f,walk,gastly,gastly,17-20,45,,
88901,platinum,lost-tower,1f,walk,zubat,zubat,17-19,35,,
88906,platinum,lost-tower,1f,walk,gastly,gastly,17-19,10,time/time-morning,
88911,platinum,lost-tower,1f,walk,gastly,gastly,17-19,10,time/time-day,
88916,platinum,lost-tower,1f,walk,duskull,duskull,17-19,10,time/time-night,
88921,platinum,lost-tower,2f,walk,gastly,gastly,17-20,45,,
88926,platinum,lost-tower,2f,walk,zubat,zubat,17-19,35,,
88931,platinum,lost-tower,2f,walk,gastly,gastly,17-19,10,time/time-day,
88936,platinum,lost-tower,2f,walk,gastly,gastly,17-19,10,time/time-morning,
88941,platinum,lost-tower,2f,walk,duskull,duskull,17-19,10,time/time-night,
88946,platinum,lost-tower,3f,walk,gastly,gastly,18-21,44,,
88951,platinum,lost-tower,3f,walk,zubat,zubat,18-20,35,,
88956,platinum,lost-tower,3f,walk,gastly,gastly,18-20,10,time/time-morning,
88961,platinum,lost-tower,3f,walk,gastly,gastly,18-20,10,time/time-day,
88966,platinum,lost-tower,3f,walk,duskull,duskull,18-20,10,time/time-night,
88971,platinum,lost-tower,3f,walk,golbat,golbat,21,1,radar/radar-off,
88976,platinum,lost-tower,3f,walk,gastly,gastly,21,1,radar/radar-on,
88981,platinum,lost-tower,4f,walk,zubat,zubat,18-20,35,,
88986,platinum,lost-tower,4f,walk,gastly,gastly,18-21,30,,
88991,platinum,lost-tower,4f,walk,gastly,gastly,18-20,10,time/time-day,
88996,platinum,lost-tower,4f,walk,gastly,gastly,18-20,10,time/time-morning,
89001,platinum,lost-tower,4f,walk,duskull,duskull,18-20,10,time/time-night,
89006,platinum,lost-tower,4f,walk,golbat,golbat,21,4,slot2/slot2-none,
89011,platinum,lost-tower,4f,walk,gastly,gastly,21,4,slot2/slot2-ruby,
89016,platinum,lost-tower,4f,walk,gastly,gastly,21,4,slot2/slot2-emerald,
89021,platinum,lost-tower,4f,walk,gastly,gastly,21,4,slot2/slot2-firered,
89026,platinum,lost-tower,4f,walk,gastly,gastly,21,4,slot2/slot2-leafgreen,
89031,platinum,lost-tower,4f,walk,gastly,gastly,21,4,slot2/slot2-sapphire,
89036,platinum,lost-tower,4f,walk,golbat,golbat,21,1,radar/radar-off,
89041,platinum,lost-tower,4f,walk,gastly,gastly,21,1,radar/radar-on,
89046,platinum,lost-tower,5f,walk,zubat,zubat,19-21,35,,
89051,platinum,lost-tower,5f,walk,gastly,gastly,19-22,35,,
89056,platinum,lost-tower,5f,walk,gastly,gastly,19-21,10,time/time-day,
89061,platinum,lost-tower,5f,walk,gastly,gastly,19-21,10,time/time-morning,
89066,platinum,lost-tower,5f,walk,duskull,duskull,19-21,10,time/time-night,
89071,platinum,lost-tower,5f,walk,golbat,golbat,22,5,,
89076,platinum,lost-tower,5f,walk,golbat,golbat,22,4,slot2/slot2-none,
89081,platinum,lost-tower,5f,walk,gastly,gastly,22,4,slot2/slot2-firered,
89086,platinum,lost-tower,5f,walk,gastly,gastly,22,4,slot2/slot2-leafgreen,
89091,platinum,lost-tower,5f,walk,gastly,gastly,22,4,slot2/slot2-sapphire,
89096,platinum,lost-tower,5f,walk,gastly,gastly,22,4,slot2/slot2-ruby,
89101,platinum,lost-tower,5f,walk,gastly,gastly,22,4,slot2/slot2-emerald,
89106,platinum,lost-tower,5f,walk,golbat,golbat,22,1,radar/radar-off,
89111,platinum,lost-tower,5f,walk,gastly,gastly,22,1,radar/radar-on,
89116,platinum,maniac-tunnel,26-plus-unown,walk,geodude,geodude,23-25,80,,
89121,platinum,maniac-tunnel,26-plus-unown,walk,hippopotas,hippopotas,24-26,20,,
89126,platinum,mt-coronet,2f,walk,graveler,graveler,38,20,,
89131,platinum,mt-coronet,2f,walk,bronzong,bronzong,37,20,,
89136,platinum,mt-coronet,2f,walk,clefairy,clefairy,36,10,time/time-night,
89141,platinum,mt-coronet,2f,walk,clefairy,clefairy,36,10,time/time-morning,
89146,platinum,mt-coronet,2f,walk,golbat,golbat,37,10,time/time-night,
89151,platinum,mt-coronet,2f,walk,machoke,machoke,39,10,,
89156,platinum,mt-coronet,2f,walk,graveler,graveler,36,10,time/time-day,
89161,platinum,mt-coronet,2f,walk,medicham,medicham,37,10,time/time-day,
89166,platinum,mt-coronet,2f,walk,medicham,medicham,39,10,,
89171,platinum,mt-coronet,2f,walk,medicham,medicham,37,10,time/time-morning,
